date,store_id,sku_id,customer_id,quantity,unit_price,total_value,channel,discount_pct
2025-02-20,4,1046,,3,49.46,148.38,Store,15.0
2021-05-14,27,1001,3476.0,2,131.65,263.3,Noon,20.0
2024-02-22,30,1136,2998.0,2,51.25,102.5,Store,15.0
2023-10-16,9,1015,2297.0,4,27.13,108.52,Store,0.0
2021-11-10,29,1061,1822.0,1,53.82,53.82,Store,0.0
2022-12-10,50,1068,,2,95.09,190.18,Website,0.0
2022-04-04,44,1015,728.0,5,27.13,135.65,Website,0.0
2022-06-24,3,1161,,3,82.66,247.98,Website,0.0
2023-11-11,13,1062,254.0,2,29.18,58.36,Website,0.0
2025-03-26,26,1078,,1,179.73,179.73,Amazon.ae,0.0
2025-08-08,11,1061,4014.0,1,48.44,48.44,Store,10.0
2025-01-29,33,1100,3112.0,3,18.21,54.63,Website,0.0
2022-11-30,46,1144,2836.0,1,14.46,14.46,Website,0.0
2024-01-20,4,1104,,1,21.12,21.12,Website,0.0
2023-11-11,48,1031,,1,15.27,15.27,Store,0.0
2022-01-16,2,1165,82.0,3,12.98,38.94,Website,25.0
2022-09-19,22,1106,1230.0,1,11.28,11.28,Store,0.0
2021-06-08,42,1184,2479.0,1,22.41,22.41,Store,0.0
2024-01-09,10,1085,811.0,1,22.64,22.64,MobileApp,15.0
2024-01-16,3,1024,4373.0,1,8.79,8.79,MobileApp,0.0
2022-01-15,36,1081,870.0,4,7.54,30.16,Amazon.ae,25.0
2022-08-20,9,1015,3367.0,2,24.42,48.84,Website,10.0
2022-12-29,42,1065,,1,177.83,177.83,Store,0.0
2024-04-04,35,1156,1274.0,1,33.95,33.95,MobileApp,0.0
2022-03-12,49,1191,4916.0,1,9.9,9.9,Amazon.ae,0.0
2023-05-01,13,1098,305.0,1,103.53,103.53,Store,0.0
2023-01-07,13,1051,,1,60.65,60.65,MobileApp,15.0
2023-03-31,27,1008,,1,35.15,35.15,Store,20.0
2023-10-08,1,1147,370.0,2,20.74,41.48,Store,0.0
2022-08-28,28,1182,1069.0,2,14.02,28.04,Amazon.ae,0.0
2025-10-08,12,1149,2792.0,3,103.58,310.74,MobileApp,0.0
2022-07-24,8,1155,704.0,2,20.59,41.18,Noon,10.0
2022-08-25,34,1164,1297.0,4,196.24,784.96,Amazon.ae,0.0
2021-03-12,13,1073,2741.0,2,120.38,240.76,Amazon.ae,0.0
2021-06-05,31,1005,2045.0,1,17.7,17.7,Store,0.0
2024-06-19,39,1032,2960.0,6,15.16,90.96,Store,0.0
2024-07-06,42,1001,,5,164.56,822.8,Store,0.0
2021-08-14,21,1159,2334.0,6,160.27,961.62,MobileApp,10.0
2024-10-23,34,1181,2130.0,2,38.61,77.22,Store,0.0
2021-04-20,34,1171,242.0,2,41.67,83.34,Website,0.0
2025-09-16,28,1192,3701.0,1,21.97,21.97,Store,0.0
2023-05-17,22,1138,3162.0,2,46.28,92.56,Store,0.0
2025-07-10,24,1103,538.0,5,34.55,172.75,Store,10.0
2022-06-08,1,1175,1948.0,3,59.84,179.52,Noon,0.0
2021-01-16,34,1055,1050.0,2,11.14,22.28,Website,0.0
2021-07-19,44,1051,838.0,1,64.22,64.22,Website,10.0
2023-01-18,6,1127,2307.0,2,17.37,34.74,Website,15.0
2024-07-04,39,1065,,4,160.05,640.2,Website,10.0
2021-02-20,25,1144,3477.0,1,14.46,14.46,Store,0.0
2021-04-08,12,1113,,1,25.29,25.29,Store,0.0
2022-09-30,5,1110,,1,18.41,18.41,Store,0.0
2021-02-16,41,1165,2964.0,3,14.7,44.1,Store,15.0
2022-04-09,45,1144,2784.0,5,14.46,72.3,Store,0.0
2023-12-13,1,1072,2918.0,1,238.26,238.26,Store,0.0
2024-09-01,12,1118,221.0,3,23.7,71.1,Store,0.0
2024-07-22,48,1115,4253.0,3,44.22,132.66,Store,0.0
2024-05-13,8,1177,3428.0,4,2.84,11.36,Noon,0.0
2021-05-11,21,1181,,1,28.96,28.96,Amazon.ae,25.0
2022-05-25,17,1093,371.0,1,7.98,7.98,Website,0.0
2022-04-26,49,1176,,4,5.12,20.48,MobileApp,25.0
2023-01-29,50,1087,,3,8.01,24.03,Website,15.0
2024-06-29,36,1138,,1,46.28,46.28,Website,0.0
2025-02-25,37,1044,721.0,5,21.79,108.95,Store,0.0
2025-02-17,31,1147,132.0,4,20.74,82.96,Store,0.0
2023-06-24,15,1059,,3,21.23,63.69,Store,0.0
2024-02-08,21,1019,2340.0,4,180.08,720.32,Store,15.0
2024-02-02,23,1018,1223.0,4,46.89,187.56,Website,15.0
2022-03-12,41,1057,3012.0,1,26.94,26.94,Website,0.0
2024-02-22,19,1053,,6,11.65,69.9,Store,0.0
2024-08-30,16,1189,3082.0,3,70.19,210.57,Store,10.0
2024-01-28,37,1113,1193.0,5,21.5,107.5,Website,15.0
2023-04-23,27,1110,4460.0,1,13.81,13.81,Store,25.0
2024-06-29,4,1101,3108.0,2,24.92,49.84,Store,0.0
2025-02-24,39,1191,2314.0,2,9.9,19.8,MobileApp,0.0
2023-07-03,45,1165,4974.0,5,17.3,86.5,Website,0.0
2024-08-25,16,1178,,5,21.55,107.75,Website,10.0
2021-11-09,37,1005,4632.0,2,17.7,35.4,Store,0.0
2022-12-12,36,1104,,1,21.12,21.12,Website,0.0
2022-03-20,1,1066,,1,49.78,49.78,Website,0.0
2021-08-28,36,1168,2438.0,5,19.12,95.6,Store,0.0
2025-01-23,18,1125,,1,26.97,26.97,Website,0.0
2023-10-01,2,1078,4598.0,1,179.73,179.73,Store,0.0
2023-10-22,36,1130,1305.0,4,16.86,67.44,Store,0.0
2024-02-26,41,1103,,2,32.63,65.26,Store,15.0
2025-01-30,33,1089,4012.0,5,56.06,280.3,Store,15.0
2022-08-15,10,1088,4458.0,3,21.16,63.48,Amazon.ae,0.0
2023-11-22,25,1068,4530.0,2,95.09,190.18,Website,0.0
2022-02-04,26,1082,3233.0,4,33.49,133.96,MobileApp,25.0
2023-08-08,48,1014,1500.0,4,6.26,25.04,MobileApp,20.0
2023-01-12,19,1137,2404.0,1,6.72,6.72,Website,0.0
2021-11-22,40,1011,,4,20.37,81.48,Store,0.0
2022-08-05,21,1073,4235.0,4,120.38,481.52,Store,0.0
2021-02-26,43,1037,442.0,1,151.78,151.78,Store,15.0
2025-03-22,48,1148,2219.0,6,53.61,321.66,MobileApp,0.0
2023-02-07,32,1126,3748.0,3,21.84,65.52,Store,15.0
2025-04-18,11,1179,,2,28.84,57.68,Noon,0.0
2021-03-20,22,1165,2499.0,3,17.3,51.9,Website,0.0
2024-11-29,18,1002,3771.0,2,13.73,27.46,Store,0.0
2024-09-14,32,1189,3618.0,3,77.99,233.97,Store,0.0
2024-01-13,11,1185,,5,77.39,386.95,MobileApp,0.0
2021-03-29,40,1068,606.0,1,95.09,95.09,Website,0.0
2021-10-30,45,1108,1727.0,1,39.32,39.32,Store,0.0
2024-02-28,49,1126,3761.0,2,25.7,51.4,Amazon.ae,0.0
2021-05-30,27,1036,4685.0,1,89.48,89.48,Website,0.0
2023-02-05,30,1162,,2,26.4,52.8,Store,0.0
2024-08-25,11,1103,,6,38.39,230.34,Store,0.0
2025-08-16,23,1197,1640.0,6,15.82,94.92,Store,10.0
2024-10-09,3,1033,3593.0,1,32.44,32.44,MobileApp,0.0
2025-09-22,16,1129,,2,152.84,305.68,Store,0.0
2022-06-02,21,1083,,2,13.88,27.76,Website,0.0
2021-07-01,33,1013,,3,35.63,106.89,Website,0.0
2022-08-15,2,1063,2719.0,2,16.22,32.44,Website,0.0
2025-01-23,24,1131,169.0,2,19.95,39.9,Website,15.0
2023-01-09,16,1031,1483.0,4,15.27,61.08,Website,0.0
2023-12-14,26,1060,,1,37.82,37.82,Store,0.0
2021-05-25,33,1029,2125.0,1,27.9,27.9,Store,0.0
2024-10-12,3,1116,1143.0,1,78.12,78.12,Store,0.0
2023-09-04,7,1128,,1,26.58,26.58,MobileApp,0.0
2023-06-18,4,1180,4296.0,1,8.4,8.4,Store,0.0
2024-03-30,2,1119,,2,30.66,61.32,MobileApp,15.0
2024-06-09,12,1097,,1,2.61,2.61,Store,0.0
2024-06-17,39,1040,,3,84.68,254.04,MobileApp,0.0
2022-07-30,9,1081,,1,9.05,9.05,Store,10.0
2021-01-02,35,1174,1421.0,3,204.72,614.16,Website,15.0
2023-09-29,43,1029,751.0,3,27.9,83.7,Store,0.0
2025-04-06,34,1025,2470.0,1,8.48,8.48,Amazon.ae,0.0
2025-01-09,30,1175,,3,50.86,152.58,Website,15.0
2025-07-31,36,1139,1478.0,3,20.44,61.32,Amazon.ae,10.0
2023-12-11,18,1066,4036.0,2,49.78,99.56,Store,0.0
2022-03-15,32,1051,4381.0,2,71.35,142.7,Website,0.0
2024-03-30,27,1110,1518.0,4,15.65,62.6,Website,15.0
2021-05-01,14,1046,1942.0,2,58.19,116.38,Store,0.0
2024-06-15,6,1022,3720.0,2,54.82,109.64,Store,0.0
2021-06-20,31,1004,,3,24.82,74.46,Website,0.0
2025-02-19,30,1067,1268.0,6,42.13,252.78,Website,15.0
2022-02-02,38,1116,,1,58.59,58.59,Store,25.0
2021-08-10,34,1161,1077.0,2,82.66,165.32,Website,0.0
2021-06-05,10,1044,2203.0,3,21.79,65.37,Store,0.0
2021-10-23,28,1090,638.0,1,36.54,36.54,Store,0.0
2025-02-27,33,1038,1827.0,6,84.39,506.34,MobileApp,15.0
2022-10-12,24,1138,200.0,2,46.28,92.56,MobileApp,0.0
2024-04-09,6,1036,3659.0,5,89.48,447.4,Store,0.0
2021-05-31,47,1033,2887.0,1,32.44,32.44,Amazon.ae,0.0
2021-07-01,48,1188,640.0,5,18.34,91.7,Store,10.0
2022-04-25,32,1132,4729.0,5,34.78,173.9,Store,0.0
2024-09-29,15,1095,745.0,4,20.92,83.68,Store,0.0
2024-02-26,9,1178,1855.0,5,20.35,101.75,Store,15.0
2022-11-16,13,1109,49.0,2,36.39,72.78,MobileApp,0.0
2025-03-30,46,1001,2934.0,1,115.19,115.19,Store,30.0
2021-06-26,50,1154,2338.0,1,15.89,15.89,MobileApp,0.0
2024-10-27,38,1194,3110.0,4,9.63,38.52,Store,0.0
2021-08-27,42,1128,2728.0,2,26.58,53.16,Noon,0.0
2024-03-29,7,1052,4976.0,4,14.18,56.72,Store,15.0
2023-01-18,11,1015,2430.0,2,27.13,54.26,Store,0.0
2022-09-23,16,1061,2515.0,1,53.82,53.82,Store,0.0
2023-07-09,49,1103,3037.0,2,30.71,61.42,MobileApp,20.0
2024-04-29,12,1009,1128.0,4,90.95,363.8,MobileApp,0.0
2021-10-16,34,1157,48.0,2,14.63,29.26,Amazon.ae,0.0
2022-04-17,36,1100,,5,13.66,68.3,Noon,25.0
2024-10-06,31,1079,1383.0,1,5.2,5.2,Store,0.0
2025-05-14,32,1114,,4,152.42,609.68,Website,0.0
2023-06-02,28,1121,3537.0,1,31.88,31.88,Website,0.0
2025-08-29,19,1174,2098.0,5,216.76,1083.8,MobileApp,10.0
2023-05-07,12,1022,,2,54.82,109.64,Website,0.0
2021-07-23,23,1141,2305.0,5,8.45,42.25,Store,0.0
2021-11-25,12,1095,476.0,1,20.92,20.92,Website,0.0
2024-05-21,15,1149,3913.0,1,103.58,103.58,Website,0.0
2024-10-28,48,1117,3087.0,2,9.94,19.88,MobileApp,0.0
2022-06-18,32,1134,4543.0,1,13.83,13.83,MobileApp,0.0
2024-06-10,18,1174,,4,240.85,963.4,Store,0.0
2025-05-25,18,1164,,2,196.24,392.48,Website,0.0
2023-12-05,48,1165,4476.0,3,17.3,51.9,Website,0.0
2024-05-04,19,1187,4296.0,1,71.35,71.35,Website,0.0
2022-04-16,25,1083,1241.0,3,13.88,41.64,Amazon.ae,0.0
2022-05-01,30,1157,3419.0,3,10.97,32.91,Website,25.0
2024-03-31,6,1002,1385.0,3,13.73,41.19,Website,0.0
2021-06-17,2,1142,4176.0,3,15.64,46.92,Store,0.0
2023-05-07,15,1029,1165.0,3,27.9,83.7,Website,0.0
2024-08-18,16,1167,,2,39.74,79.48,Store,10.0
2022-10-27,31,1049,4000.0,2,118.16,236.32,MobileApp,0.0
2022-06-18,28,1138,,3,46.28,138.84,Store,0.0
2024-11-17,31,1022,67.0,2,54.82,109.64,MobileApp,0.0
2023-12-05,49,1183,3783.0,3,133.79,401.37,Website,0.0
2024-11-10,2,1084,475.0,3,47.89,143.67,Store,0.0
2021-03-05,7,1050,3798.0,2,17.84,35.68,MobileApp,0.0
2022-03-22,8,1198,4840.0,3,25.91,77.73,Store,0.0
2022-03-07,23,1008,1361.0,1,43.94,43.94,Amazon.ae,0.0
2024-12-23,44,1007,,1,67.26,67.26,Amazon.ae,0.0
2024-03-07,37,1048,3127.0,2,13.87,27.74,Store,0.0
2023-01-29,11,1156,,3,33.95,101.85,MobileApp,0.0
2025-01-30,34,1071,2919.0,4,5.49,21.96,Amazon.ae,0.0
2024-05-12,37,1189,3571.0,1,77.99,77.99,Store,0.0
2023-12-31,30,1012,,2,14.1,28.2,Store,0.0
2024-01-13,7,1193,,3,11.79,35.37,MobileApp,15.0
2024-12-20,38,1147,,1,20.74,20.74,MobileApp,0.0
2024-09-22,46,1011,3831.0,2,20.37,40.74,Store,0.0
2021-11-26,45,1054,1071.0,2,6.9,13.8,Store,30.0
2024-06-24,14,1177,,1,2.84,2.84,Store,0.0
2023-11-20,10,1152,,2,53.94,107.88,MobileApp,0.0
2022-06-22,38,1084,,1,47.89,47.89,MobileApp,0.0
2023-08-11,13,1147,287.0,3,16.59,49.77,MobileApp,20.0
2023-03-02,16,1115,2534.0,3,44.22,132.66,Website,0.0
2023-09-15,5,1185,2988.0,3,77.39,232.17,MobileApp,0.0
2024-01-21,27,1013,821.0,6,30.29,181.74,Store,15.0
2023-10-18,19,1036,713.0,2,89.48,178.96,MobileApp,0.0
2023-11-23,16,1163,2098.0,4,37.39,149.56,Website,0.0
2022-05-10,17,1111,4510.0,4,12.56,50.24,Amazon.ae,0.0
2025-08-06,9,1056,4778.0,1,5.38,5.38,Noon,10.0
2025-05-05,26,1160,655.0,2,6.18,12.36,Noon,0.0
2021-06-18,47,1163,2920.0,4,37.39,149.56,Amazon.ae,0.0
2021-02-08,21,1167,,1,37.53,37.53,Store,15.0
2023-06-11,15,1168,1050.0,1,19.12,19.12,Website,0.0
2021-03-02,50,1125,2566.0,1,26.97,26.97,MobileApp,0.0
2024-09-17,7,1087,845.0,3,9.42,28.26,Store,0.0
2025-10-16,12,1083,1039.0,2,13.88,27.76,Website,0.0
2025-06-03,37,1012,,4,14.1,56.4,Store,0.0
2024-01-26,43,1044,,5,18.52,92.6,Store,15.0
2024-04-05,20,1179,,3,28.84,86.52,Website,0.0
2025-07-01,23,1170,1647.0,1,19.17,19.17,MobileApp,10.0
2025-07-03,5,1099,1189.0,5,49.84,249.2,Store,0.0
2021-09-11,25,1174,3565.0,4,240.85,963.4,MobileApp,0.0
2021-01-02,30,1088,4887.0,4,17.99,71.96,Store,15.0
2025-08-16,34,1143,,1,15.49,15.49,Store,10.0
2024-02-02,5,1188,559.0,6,17.32,103.92,Noon,15.0
2024-05-25,13,1190,732.0,4,20.26,81.04,Amazon.ae,0.0
2021-10-21,15,1139,271.0,2,22.71,45.42,Store,0.0
2024-10-16,19,1112,362.0,4,10.38,41.52,Store,0.0
2023-01-29,12,1110,543.0,5,15.65,78.25,Store,15.0
2025-01-17,36,1132,,2,29.56,59.12,Amazon.ae,15.0
2022-01-09,37,1107,,6,160.77,964.62,Amazon.ae,0.0
2022-06-08,30,1031,1827.0,1,15.27,15.27,Store,0.0
2023-08-19,42,1193,3583.0,2,11.1,22.2,Amazon.ae,20.0
2025-04-19,44,1128,,1,26.58,26.58,Store,0.0
2023-03-31,6,1090,,2,29.23,58.46,Website,20.0
2024-06-19,44,1119,4138.0,4,36.07,144.28,Store,0.0
2025-06-30,13,1176,,1,6.83,6.83,Website,0.0
2022-12-03,24,1082,934.0,4,44.66,178.64,Store,0.0
2022-08-24,46,1077,,6,42.84,257.04,Website,10.0
2025-07-01,10,1176,,5,6.83,34.15,MobileApp,0.0
2021-08-09,31,1147,630.0,1,18.67,18.67,MobileApp,10.0
2025-03-30,15,1060,1372.0,2,37.82,75.64,Website,0.0
2022-02-03,3,1168,1284.0,4,19.12,76.48,Store,0.0
2022-02-10,29,1157,1415.0,3,14.63,43.89,Website,0.0
2022-01-01,30,1087,3195.0,3,7.06,21.18,Store,25.0
2022-05-21,33,1145,2574.0,4,11.46,45.84,Store,0.0
2023-06-26,47,1198,3391.0,2,25.91,51.82,Store,0.0
2023-01-09,18,1127,2225.0,1,20.43,20.43,Store,0.0
2022-04-10,8,1005,4260.0,3,17.7,53.1,Website,0.0
2025-05-16,26,1011,4279.0,3,20.37,61.11,MobileApp,0.0
2024-05-25,14,1028,1927.0,1,41.78,41.78,Store,0.0
2025-06-09,40,1139,181.0,3,22.71,68.13,Amazon.ae,0.0
2025-01-09,10,1093,3958.0,6,7.98,47.88,Website,0.0
2021-01-21,18,1121,4981.0,6,27.1,162.6,MobileApp,15.0
2024-06-20,44,1035,4563.0,2,245.38,490.76,Store,0.0
2025-10-24,6,1183,3885.0,3,133.79,401.37,MobileApp,0.0
2021-03-08,41,1001,,2,164.56,329.12,Website,0.0
2022-12-04,44,1180,,3,8.4,25.2,MobileApp,0.0
2025-03-06,48,1174,,3,168.6,505.8,Store,30.0
2023-06-23,36,1026,749.0,4,5.7,22.8,Store,0.0
2022-02-04,1,1006,640.0,6,9.46,56.76,MobileApp,25.0
2023-09-13,31,1097,543.0,1,2.61,2.61,Store,0.0
2021-05-15,17,1151,2362.0,1,114.18,114.18,MobileApp,20.0
2022-07-21,18,1179,1537.0,5,28.84,144.2,MobileApp,0.0
2021-07-14,35,1028,129.0,3,41.78,125.34,Store,0.0
2021-03-15,17,1095,4974.0,2,20.92,41.84,Store,0.0
2024-03-26,20,1102,4542.0,6,18.31,109.86,Amazon.ae,15.0
2025-04-18,43,1113,1808.0,1,25.29,25.29,Store,0.0
2021-02-19,41,1155,336.0,5,19.45,97.25,Website,15.0
2023-04-07,42,1116,2745.0,6,62.5,375.0,Website,20.0
2023-04-09,44,1197,3868.0,3,17.58,52.74,MobileApp,0.0
2021-09-17,2,1116,1773.0,3,78.12,234.36,Store,0.0
2023-01-13,40,1100,,3,15.48,46.44,Store,15.0
2022-10-05,28,1133,,2,33.85,67.7,Store,0.0
2022-11-13,44,1050,,2,17.84,35.68,MobileApp,0.0
2021-05-01,33,1061,3294.0,3,40.36,121.08,Noon,25.0
2021-11-12,33,1178,434.0,1,23.94,23.94,Store,0.0
2025-01-28,47,1133,,2,33.85,67.7,Store,0.0
2025-07-10,34,1131,735.0,4,21.12,84.48,Store,10.0
2023-07-08,10,1068,1961.0,1,76.07,76.07,Store,20.0
2024-02-03,22,1056,3421.0,1,5.98,5.98,Store,0.0
2024-10-27,19,1158,,2,7.27,14.54,Store,0.0
2022-12-21,4,1079,1663.0,4,5.2,20.8,Store,0.0
2023-07-22,4,1169,2299.0,1,6.09,6.09,Website,0.0
2024-01-25,17,1130,4792.0,2,16.86,33.72,Amazon.ae,0.0
2025-04-06,21,1090,3980.0,2,36.54,73.08,Website,0.0
2021-12-28,15,1028,4891.0,4,41.78,167.12,Store,0.0
2025-04-27,24,1055,2689.0,2,11.14,22.28,MobileApp,0.0
2025-09-13,19,1026,3712.0,1,5.7,5.7,Store,0.0
2022-01-10,33,1036,2110.0,4,89.48,357.92,Website,0.0
2025-07-28,2,1150,764.0,5,119.83,599.15,Amazon.ae,10.0
2023-10-06,26,1021,,3,28.83,86.49,Store,0.0
2021-05-02,39,1084,3410.0,4,35.92,143.68,MobileApp,25.0
2022-03-05,1,1084,3275.0,1,47.89,47.89,MobileApp,0.0
2023-12-20,47,1131,,1,23.47,23.47,Store,0.0
2025-04-15,34,1023,1356.0,2,60.82,121.64,Website,0.0
2025-07-21,44,1073,3684.0,1,108.34,108.34,Store,10.0
2024-01-31,25,1009,,1,77.31,77.31,Store,15.0
2022-12-16,12,1003,246.0,1,12.0,12.0,Store,0.0
2024-12-21,25,1029,,2,27.9,55.8,Website,0.0
2025-08-02,43,1022,4192.0,1,54.82,54.82,MobileApp,0.0
2022-10-21,3,1178,,1,23.94,23.94,MobileApp,0.0
2021-12-28,50,1180,1054.0,1,8.4,8.4,Website,0.0
2022-04-09,34,1083,3509.0,3,13.88,41.64,Website,0.0
2022-12-21,39,1049,862.0,1,118.16,118.16,Store,0.0
2021-01-13,1,1027,4028.0,3,5.14,15.42,Website,15.0
2022-08-13,49,1179,2728.0,4,28.84,115.36,Store,0.0
2024-05-04,27,1132,3089.0,1,34.78,34.78,Store,0.0
2025-02-15,41,1105,3964.0,5,17.04,85.2,Store,0.0
2022-11-11,39,1103,2589.0,1,38.39,38.39,Noon,0.0
2024-04-13,34,1194,2213.0,2,9.63,19.26,Store,0.0
2025-04-19,26,1185,3246.0,2,77.39,154.78,Website,0.0
2022-01-05,13,1185,,5,58.04,290.2,Store,25.0
2025-08-27,23,1164,,5,176.62,883.1,Website,10.0
2022-04-09,41,1012,4747.0,4,10.58,42.32,Store,25.0
2021-01-06,37,1104,4998.0,5,17.95,89.75,Store,15.0
2025-09-07,48,1043,,2,23.45,46.9,Amazon.ae,0.0
2021-03-13,34,1004,189.0,4,24.82,99.28,MobileApp,0.0
2022-06-24,34,1061,1435.0,3,53.82,161.46,Store,0.0
2025-09-21,13,1171,1021.0,3,41.67,125.01,Website,0.0
2021-07-14,29,1114,4879.0,4,137.18,548.72,Store,10.0
2024-07-22,7,1131,2660.0,2,21.12,42.24,Store,10.0
2023-01-19,38,1185,,5,77.39,386.95,Website,0.0
2023-01-07,5,1153,3941.0,1,160.72,160.72,Store,0.0
2023-03-21,46,1042,4235.0,1,44.9,44.9,Store,0.0
2021-05-13,43,1116,2807.0,1,78.12,78.12,Store,0.0
2021-02-08,15,1196,1074.0,1,25.45,25.45,Website,15.0
2021-09-15,2,1078,956.0,2,179.73,359.46,Store,0.0
2021-05-19,41,1172,,2,113.45,226.9,Website,0.0
2024-09-13,1,1066,3488.0,4,49.78,199.12,Store,0.0
2021-02-25,16,1093,542.0,2,7.98,15.96,Noon,0.0
2021-01-09,33,1103,4521.0,2,38.39,76.78,Store,0.0
2023-09-06,3,1038,2604.0,1,99.28,99.28,Website,0.0
2023-02-24,33,1121,1925.0,2,27.1,54.2,MobileApp,15.0
2025-08-29,9,1115,1559.0,3,44.22,132.66,Website,0.0
2024-06-12,37,1071,116.0,2,5.49,10.98,Store,0.0
2023-02-04,24,1047,4292.0,3,30.69,92.07,MobileApp,15.0
2023-03-12,40,1156,2800.0,1,33.95,33.95,Website,0.0
2022-10-15,39,1001,3825.0,2,164.56,329.12,MobileApp,0.0
2022-05-22,16,1115,558.0,3,44.22,132.66,Website,0.0
2023-08-26,29,1045,,5,112.97,564.85,Noon,20.0
2024-07-06,14,1155,2345.0,1,22.88,22.88,Website,0.0
2022-04-04,35,1026,2764.0,6,4.28,25.68,Amazon.ae,25.0
2021-06-10,3,1095,2820.0,3,20.92,62.76,MobileApp,0.0
2022-03-31,2,1095,,1,20.92,20.92,Store,0.0
2023-04-19,30,1123,529.0,4,7.86,31.44,Store,20.0
2023-08-20,11,1134,1693.0,1,11.06,11.06,Store,20.0
2025-08-14,41,1179,,5,28.84,144.2,Store,0.0
2025-01-18,45,1015,,5,23.06,115.3,Store,15.0
2023-12-15,35,1175,,1,59.84,59.84,Website,0.0
2021-01-28,38,1012,,1,11.98,11.98,Store,15.0
2023-05-28,49,1149,4564.0,3,103.58,310.74,Store,0.0
2024-01-21,15,1058,1884.0,3,38.31,114.93,Noon,15.0
2025-01-28,36,1077,1827.0,2,47.6,95.2,Store,0.0
2024-07-19,45,1129,2674.0,1,152.84,152.84,Store,0.0
2021-02-04,7,1100,905.0,1,15.48,15.48,Store,15.0
2021-05-22,21,1046,1834.0,1,58.19,58.19,Website,0.0
2023-06-11,25,1156,4808.0,3,33.95,101.85,Website,0.0
2021-02-15,47,1026,4569.0,4,5.7,22.8,MobileApp,0.0
2025-07-10,4,1173,704.0,4,163.58,654.32,Website,0.0
2021-05-08,12,1013,3433.0,1,35.63,35.63,Store,0.0
2025-06-01,17,1086,176.0,3,15.06,45.18,Store,0.0
2024-01-11,11,1086,2426.0,2,15.06,30.12,Store,0.0
2025-07-26,10,1157,3692.0,5,13.17,65.85,MobileApp,10.0
2024-08-19,19,1159,123.0,1,160.27,160.27,Website,10.0
2025-07-19,35,1083,452.0,2,12.49,24.98,Store,10.0
2023-09-17,7,1127,,3,20.43,61.29,MobileApp,0.0
2022-07-17,41,1131,927.0,4,21.12,84.48,Store,10.0
2023-02-22,37,1131,2445.0,1,23.47,23.47,Website,0.0
2021-08-22,48,1166,,5,44.39,221.95,Store,10.0
2023-03-01,19,1194,,2,9.63,19.26,Store,0.0
2021-03-23,29,1191,4659.0,1,9.9,9.9,Store,0.0
2025-07-09,45,1023,3359.0,1,60.82,60.82,Store,0.0
2023-01-26,6,1150,,5,113.17,565.85,Website,15.0
2024-12-16,44,1103,,4,38.39,153.56,Store,0.0
2024-11-21,17,1097,2090.0,2,2.61,5.22,Website,0.0
2021-04-15,7,1179,,3,21.63,64.89,Store,25.0
2021-06-18,44,1029,128.0,1,27.9,27.9,MobileApp,0.0
2023-02-15,24,1054,4219.0,3,9.86,29.58,MobileApp,0.0
2022-03-17,11,1030,3419.0,4,22.04,88.16,MobileApp,0.0
2021-08-03,6,1142,1994.0,3,14.08,42.24,Website,10.0
2023-01-06,26,1163,,2,37.39,74.78,Store,0.0
2022-06-17,25,1170,4995.0,1,21.3,21.3,Website,0.0
2023-01-28,39,1176,,4,6.83,27.32,Store,0.0
2021-12-01,24,1193,2379.0,4,11.1,44.4,Website,20.0
2025-02-18,7,1008,,2,43.94,87.88,Website,0.0
2024-02-20,42,1167,4519.0,4,37.53,150.12,Website,15.0
2023-03-24,18,1024,1059.0,1,7.03,7.03,Amazon.ae,20.0
2025-01-03,28,1145,2071.0,4,9.74,38.96,Website,15.0
2022-04-16,39,1075,4587.0,4,10.03,40.12,MobileApp,25.0
2025-06-12,29,1092,,2,28.19,56.38,Website,0.0
2023-02-05,37,1052,,6,14.18,85.08,MobileApp,15.0
2022-11-21,47,1136,477.0,1,60.29,60.29,MobileApp,0.0
2024-02-26,11,1062,866.0,5,24.8,124.0,Amazon.ae,15.0
2021-10-24,29,1196,2211.0,2,29.94,59.88,MobileApp,0.0
2023-04-20,32,1069,669.0,1,38.3,38.3,Store,0.0
2024-04-25,38,1033,3844.0,2,32.44,64.88,Website,0.0
2021-05-08,5,1053,3074.0,6,8.74,52.44,Amazon.ae,25.0
2021-12-11,38,1034,2537.0,2,57.56,115.12,Store,0.0
2021-04-28,32,1070,2837.0,4,31.64,126.56,Store,25.0
2025-08-15,16,1078,3135.0,1,179.73,179.73,Store,0.0
2023-07-02,10,1094,4963.0,6,18.8,112.8,Store,20.0
2023-02-05,36,1033,54.0,4,32.44,129.76,MobileApp,0.0
2025-10-31,49,1033,4189.0,4,32.44,129.76,Website,0.0
2021-01-17,10,1057,2530.0,3,22.9,68.7,MobileApp,15.0
2022-08-17,34,1111,989.0,6,11.3,67.8,Amazon.ae,10.0
2021-05-17,47,1100,2390.0,2,18.21,36.42,Website,0.0
2022-01-29,8,1113,546.0,2,18.97,37.94,Store,25.0
2022-04-06,12,1028,2470.0,3,41.78,125.34,Store,0.0
2025-07-18,34,1062,,2,26.26,52.52,Store,10.0
2023-05-09,1,1089,,2,65.95,131.9,Website,0.0
2025-07-22,23,1083,,2,12.49,24.98,Amazon.ae,10.0
2024-09-18,8,1013,4099.0,3,35.63,106.89,Store,0.0
2023-02-12,38,1053,3628.0,4,11.65,46.6,Store,0.0
